,type,name,created_at,Hash,Add,Del,Files,Vuln
0,Commit,nationalsecurityagency_emissary,2022-03-21 13:47:24,c2e762368b70b0bdd7410f9c02b392e60cd95f6a,4.0,3.0,3.0,0.0
1,Commit,nationalsecurityagency_emissary,2022-03-16 18:48:22,97168f55df764bd793acbc9e50452a09469fe576,17.0,15.0,3.0,0.0
2,Commit,nationalsecurityagency_emissary,2022-03-11 20:33:15,24cdef676a38a64b58086a07312129ede6c366f6,29.0,32.0,4.0,0.0
3,Commit,nationalsecurityagency_emissary,2022-03-11 20:03:35,2e26e27aec327ee26c50668d0557aa72d7d6c845,0.0,1.0,1.0,0.0
4,Commit,nationalsecurityagency_emissary,2022-02-25 18:54:36,889c3cc57af22a925a85c7da3f811d624c06d798,2.0,2.0,1.0,0.0
5,Commit,nationalsecurityagency_emissary,2022-01-13 23:09:06,659cba68234d348591d7c0e8fe794908e7602c82,19.0,18.0,2.0,0.0
6,Commit,nationalsecurityagency_emissary,2021-12-23 20:11:55,94faac8490a98cf322c4463d1c8ad71aad16680e,7.0,1.0,1.0,0.0
7,Commit,nationalsecurityagency_emissary,2021-11-24 18:47:15,f2ea5a6863e8571aa209280d3e2b3bc9612a7dc0,92.0,0.0,3.0,0.0
8,Commit,nationalsecurityagency_emissary,2021-11-17 00:19:12,8c76fe7c1df8e11856491bf9a37910dcee0ced08,11.0,8.0,2.0,0.0
9,Commit,nationalsecurityagency_emissary,2021-11-12 19:03:17,68b1e36c3e50e201955fdcec50df679aad622f0e,38.0,3.0,2.0,0.0
10,Commit,nationalsecurityagency_emissary,2021-11-09 15:31:39,c5ea40e5da8624f08460984d27b2d7b8a5e7b59f,150.0,20.0,4.0,0.0
11,Commit,nationalsecurityagency_emissary,2021-11-04 23:17:27,df50487858a1887928982a8b3945035c700e85dd,2.0,1441.0,13.0,0.0
12,Commit,nationalsecurityagency_emissary,2021-09-29 19:33:53,b2e983d75871291a525f5c9f1920efcb1a1f5e68,32.0,8.0,2.0,0.0
13,Commit,nationalsecurityagency_emissary,2021-09-29 19:25:57,afa7d19e3a9d6cd9b9245e4cb319d025c3793fc1,4.0,4.0,1.0,0.0
14,Commit,nationalsecurityagency_emissary,2021-09-29 16:50:55,136de6d4c2c5fe3f0bee71e2c540e5261cb4080e,86.0,21.0,2.0,0.0
15,Commit,nationalsecurityagency_emissary,2021-09-28 19:28:56,f90ae1cd7937e335f7cc873bf39a87b9a1e2e529,0.0,36.0,1.0,0.0
16,Commit,nationalsecurityagency_emissary,2021-09-28 18:46:49,79005314392c0735a2fb9af01c72c4c5d86c47f7,28.0,16.0,8.0,0.0
17,Commit,nationalsecurityagency_emissary,2021-07-29 17:12:20,c0f907ad3436f0eb4a598245daad2371451a68b3,14.0,8.0,1.0,0.0
18,Commit,nationalsecurityagency_emissary,2021-05-27 18:59:00,78d90974cf55b60f11e87434d818e9b1432c39c6,2.0,9.0,1.0,0.0
19,Commit,nationalsecurityagency_emissary,2021-05-21 20:03:48,1f424a2b85fc341895b53f5b62558cb8d9130116,17.0,2.0,1.0,0.0
20,Commit,nationalsecurityagency_emissary,2021-04-29 14:21:35,7c1fb767fa9de22f1ac14972c754ca04e3e7913d,3.0,5.0,1.0,0.0
21,Commit,nationalsecurityagency_emissary,2021-04-29 14:12:25,91b862556fa326cda7ccaebc8f2626d6f5067308,3.0,3.0,1.0,0.0
22,Commit,nationalsecurityagency_emissary,2021-04-27 19:20:05,5fedddf03299bc812a2019e648c2baaf1f2ece83,1.0,4.0,1.0,0.0
